2995509645	269990131	0	0	255
270299648	3149941194	65535	1521	6
270300066	3756709341	65535	30804	6
2995509645	269990131	65535	1521	6
270300018	4024499549	65535	0	0
270300018	4024499549	65535	0	0
270300106	3137188511	65535	5555	6
2995509755	2007550464	65535	0	6
270300094	3501272710	65535	65535	6
270300153	3212068693	0	1717	6
2995509639	270299136	0	1489	6
2995509667	488223478	0	5631	6
270300158	3212068695	65535	1704	6
270299989	3930903641	65535	65535	6
2995509636	270300193	65535	135	6
270300028	4024499549	0	1733	6
270299972	3756868456	0	5555	6
270300158	3035222207	0	65535	6
270300147	3212068693	65535	2210	6
270300026	4024499549	65535	65535	1
270300011	4025019308	65535	1707	6
270300049	1142833610	65535	1521	6
2995509755	1454148608	65535	1724	6
2995509636	269990123	65535	65535	6
2995509674	488223478	65535	1526	6
270300018	1207725616	0	6889	6
270299648	2984147945	0	0	0
2995509755	1454148608	65535	1724	6
2995509667	488223478	65535	1521	6
2995509667	488223478	65535	1521	6
2995509667	488223478	65535	1521	6
2995509667	488223478	65535	1521	6
270299989	1206514687	65535	0	6
270299989	1199882458	0	65535	0
2995509636	270300193	0	1433	6
270300071	3756869631	65535	0	255
270299993	4025264522	0	1525	6
270300044	270300193	0	0	6
270299972	3756868456	65535	1526	6
270299993	488223478	65535	2210	6
270300094	3501276974	0	14753	6
2995509636	270279488	0	1526	6
270300026	4024499549	0	6000	6
270300090	2995510845	65535	1706	6
2995509740	1142833551	0	1521	6
2995509740	1142833551	0	1521	6
2995509740	1142833551	0	1521	6
2995509740	1142835199	0	6000	6
270299993	4025019310	0	62609	6
270300011	4025019392	0	0	6
2995509740	1336456222	65535	1525	6
2995509636	269990131	65535	1712	6
270300018	1207725742	65535	1724	6
270300011	1207456255	0	0	6
270300159	2147483648	65535	65535	255
270300044	2983802461	0	5540	6
270300026	4024499549	0	30804	6
2995509636	270300193	65535	5632	6
2995509674	488223478	0	5540	6
270300097	3150616197	0	3745	6
2995509647	283081895	0	1521	6
2995509645	269990131	0	1300	6
2995509645	269990131	0	1300	6
2995509645	269990131	0	1300	6
270299993	4025019310	0	1711	6
270299989	4025264531	0	1724	6
270300066	3501586339	65535	0	6
270300025	4024499549	0	1733	6
270300025	4024499549	0	1733	6
2995509667	386741248	0	0	6
2995509667	386741248	0	0	6
2995509636	270300193	65535	1221	6
270300028	4024499549	0	14753	6
270300011	1207455896	0	2121	6
2995509755	2003812209	65535	1712	6
2995509755	2003812209	65535	1712	6
270300049	1142833610	65535	1521	6
2995509636	270279488	0	1526	6
270300066	3501586110	0	80	6
270300018	4024499549	65535	1433	6
2995509740	1336780929	0	0	1
2995509636	270300196	0	1521	6
270300046	3079479208	65535	0	6
270300046	3079479208	65535	0	6
2995509636	270279489	0	1700	6
2995509755	1947127940	65535	1521	6
2995509639	269991935	0	1711	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300011	4025019309	0	0	6
270300027	4024499549	65535	1540	6
270299974	3756868456	65535	5540	6
270299989	4025264531	65535	0	6
270300028	4024499549	65535	14753	6
270300108	2792275584	65535	65535	6
270300027	4024499549	0	21	6
2995509683	4024499549	0	1521	6
2995509683	4024499549	0	1521	6
2995509683	4024499549	0	1521	6
2995509683	4024499549	0	1521	6
2995509683	4024499549	0	1521	6
270300159	1610612735	65535	65535	0
270300159	1610612735	65535	65535	0
2995509636	269990131	65535	65535	6
2995509248	2995510947	0	65535	6
270299989	4025264531	65535	65535	6
2995509667	4024499549	65535	1525	6
270299648	2984147945	0	65535	255
270300094	3523387390	0	2210	6
2995509739	1335536639	0	14753	6
270300018	1207846288	0	0	255
270300018	1207725618	0	0	6
270299978	3930903641	65535	21	6
270300026	1207846346	0	1526	6
270300028	270300193	65535	0	6
2995509647	4024499549	0	1720	6
2995509690	488357233	0	65535	1
270299989	3930903641	0	1526	6
270300018	4024499549	0	1734	6
2995509740	1142834176	65535	6000	6
270299978	1195317480	0	0	6
2995509636	4024499549	0	0	255
270300044	2983807361	0	20	6
270300028	1207846289	65535	14753	6
270300064	3720903115	0	1025	6
2995509645	269990131	0	1717	6
2995509636	2995510947	65535	61809	6
270300153	3212068693	0	1717	6
2995509645	282071770	0	20	6
2995509645	282071770	0	20	6
2995509645	282071770	0	20	6
270299993	4025264521	0	1521	6
270300049	2990830784	0	1526	6
2995509632	269991935	0	1712	6
2995509636	2995510947	65535	65535	6
2995509636	2995510947	65535	65535	6
2995509636	2995510947	65535	65535	6
2995509636	2995510947	65535	65535	6
2995509636	2995510947	65535	65535	6
2995509636	2995510947	65535	65535	6
270300028	4024499549	0	1717	6
270299993	1206515207	65535	7599	6
2995509759	270279489	65535	1433	6
270300046	3079525982	65535	5555	6
2995509667	488223478	65535	1704	6
2995509667	488223478	65535	1704	6
2995509667	488223478	65535	1704	6
2995509667	488223478	65535	1704	6
2995509667	488223478	65535	1704	6
2995509667	488223478	65535	1704	6
2995509667	488223478	65535	1704	6
2995509755	4024499549	65535	1700	6
270300011	4025019308	0	30211	6
270299648	488223478	0	0	6
270299648	488223478	0	0	6
2995509740	1142835199	0	6000	6
2995509690	4024499200	0	0	6
2995509690	4024499200	0	0	6
2995509690	4024499200	0	0	6
2995509690	4024499200	0	0	6
2995509690	4024499200	0	0	6
270300153	3212068693	65535	1717	6
2995509645	283070224	0	1704	6
270300011	4024499455	0	0	1
270300018	4024499549	0	1734	6
2995509680	108740550	0	5540	6
2995509680	488341842	65535	14753	6
270300066	1193864377	0	1734	6
0	1744830464	0	0	0
2995509671	4024499549	65535	0	0
270299988	3930903641	65535	1490	6
270300028	4024499549	0	1433	6
2995509690	2995510946	0	1521	6
270300049	2990830249	65535	3745	6
2995509645	2995511295	65535	6000	6
270300147	3212068693	65535	0	6
270300147	3212068693	65535	0	6
2995509636	2995510947	65535	61809	6
270300011	4024499549	0	6790	6
270300050	2984147945	65535	65535	6
270299993	4025019309	0	1521	6
2995509636	4024499549	65535	65535	6
270300094	3523387390	65535	0	6
270300094	3523387390	65535	0	6
270300094	3523387390	65535	0	6
270300011	4024499549	0	32210	6
270299993	1206515207	0	1705	6
270300011	4024499549	0	5555	17
270300026	4024499549	0	0	1
270300011	270300193	0	14753	6
270300122	2771380295	0	1433	6
270300011	4024499455	65535	65535	1
2995509682	4024499549	0	1521	6
2995509680	3078756207	65535	32200	6
270300044	2983800832	0	0	0
270299648	3221225471	65535	65535	1
270300026	1207846346	65535	27000	6
270300061	2984147945	65535	1521	6
270299989	4025264531	0	1221	6
270299989	4025264531	0	1221	6
270299989	4025264531	0	1221	6
270300018	4024499549	0	1349	6
2995509667	4024499549	0	1525	6
270299993	4025264521	65535	1734	6
270299984	1199643076	65535	65535	6
270300044	2984147945	65535	135	6
2995509636	270300193	0	0	6
270300090	2995510845	0	1711	6
270300059	2984147945	65535	1526	6
270300122	2771380295	65535	1433	6
270300159	1610612735	0	0	0
270300122	2771380295	0	1433	6
270300026	4024499551	65535	0	6
2995509636	270300193	0	19856	6
270300046	3079525982	65535	5555	6
270300159	4024499549	65535	65535	6
2995509647	3212068695	0	1704	6
270300011	4024499549	0	5631	6
270299988	3930903641	0	1750	6
270300066	3501586339	0	1300	6
270300051	2990830789	0	3031	6
270300011	4024499549	65535	21	6
2995509636	4024499549	65535	1526	6
270299648	2984247295	0	0	0
270299648	2984247295	0	0	0
270300049	270300194	65535	6000	6
2995509667	347406593	65535	0	6
2995509741	1336092198	0	1708	6
2995509645	2995510272	65535	6000	6
2995509740	267386813	0	0	6
2995509675	488223478	0	1700	6
2995509647	283076629	65535	0	6
270300066	270300193	0	65535	6
270300011	1207455898	0	1715	6
270299978	1194365695	0	65535	6
270299988	3930903641	65535	1490	6
270300044	3078756206	0	5541	17
270299978	3930903641	0	1733	6
270300066	3720903115	65535	5631	6
270299993	488223478	65535	2210	6
2995509759	270279489	0	1433	6
2995509645	2995510947	65535	32200	6
270300046	3079479208	65535	65535	6
270299993	270300160	0	65535	6
2995509636	270279488	65535	1350	6
2995509636	270279488	0	1526	6
2995509645	269990131	0	1521	6
2995509647	347430497	0	1025	6
2995509636	270279488	0	20	6
270300018	1207725742	65535	1724	6
270300066	3696029174	0	20	6
270299978	488223478	65535	65535	255
2995509667	347407754	0	27000	6
270300159	3992977408	65535	65535	6
270300059	2984147945	65535	21	6
2995509674	488223478	0	1526	6
270300068	3756707840	0	5555	6
270299989	270300193	65535	19856	6
270300011	4024499549	0	5555	17
270299988	3930903641	65535	1708	6
2995509759	4294967295	0	0	6
270300114	2774865426	0	1525	6
2995509755	2003349829	0	1526	6
270300159	1207566335	0	65535	1
2995509667	384549858	65535	0	6
2995509667	488223478	0	1550	6
270300066	3756868451	0	3031	6
2995509647	283070224	65535	6849	6
2995509647	283070224	65535	6849	6
2995509647	283070224	65535	6849	6
270300090	2995510845	65535	61200	6
2995509740	1336456703	65535	0	6
270300159	2984181760	0	65535	255
270299993	4025264521	0	1490	6
270299648	3149941194	65535	1521	6
270299648	3149941194	65535	1521	6
2995509690	2995510946	65535	65535	6
270300026	1207846346	65535	27000	6
270300028	4024499549	0	1433	6
270300028	4024499549	0	1433	6
270299648	1207566335	65535	0	1
2995509689	488351488	0	65535	6
270299988	3930903641	0	1490	6
270299993	1206515261	65535	21	6
270299988	3930903641	0	4646	6
270299978	3930938068	65535	1025	6
270300018	4024499549	65535	135	6
2995509741	1335549073	0	61700	6
2995509690	488223488	65535	65535	6
2995509675	488223478	0	65535	6
270300159	4025264531	65535	65535	6
2995509636	2791861478	65535	62709	6
0	1828716543	65535	65535	6
270299972	3756868456	0	5555	6
2995509690	488357233	65535	1221	6
2995509690	488357233	65535	1221	6
2995509690	488357233	65535	1221	6
2995509690	488357233	65535	1221	6
270300159	3758096384	65535	65535	6
2995509636	270279488	65535	1350	6
2995509636	270279488	65535	1350	6
2995509636	270279488	65535	1350	6
2995509636	270279488	65535	1350	6
2995509636	270279489	0	2121	6
2995509759	4024499549	65535	0	255
270300025	4024499549	0	1733	6
2995509645	2995510947	65535	32207	6
270300028	4024499549	65535	2121	6
2995509667	384549858	65535	65535	6
2995509680	488341842	0	1521	6
2995509741	1335549073	0	61700	6
2995509759	270300194	0	1521	6
270300094	3501272710	65535	0	6
2995509636	269990123	0	1707	6
2995509636	269990123	0	1707	6
270299988	3930903641	0	1750	6
2995509636	270279489	0	1490	6
2995509248	1566451061	65535	0	6
270300066	3756709312	0	0	1
270300066	3720903115	0	5631	6
270300153	3212068693	0	1705	6
2995509645	282071770	65535	1521	6
2995509667	385894669	0	0	6
2995509667	488223478	65535	5631	6
2995509645	282071770	0	65535	0
270300018	4024499549	0	1733	6
270299978	1195317494	0	5631	6
270300018	4024499549	65535	2200	6
270299978	3930903641	0	12050	6
270300028	270300193	0	65535	6
270299978	3930903641	65535	2210	6
270300090	108739583	65535	65535	6
270299972	3930939391	0	0	255
2995509636	4024499549	65535	65535	6
270299993	4025019310	65535	62600	6
270299989	3930903641	65535	1433	6
2995509647	347408594	0	65535	6
306171152	2685891681	0	1490	6
306171152	2685891681	0	1490	6
270299648	3758096384	65535	0	1
270299993	4025264521	65535	1712	6
270300159	4025024512	0	0	6
2995509740	1336533800	0	30804	6
270299648	4024499549	65535	0	255
2995509636	270279488	0	0	255
2995509636	269990123	0	5555	6
270299978	3930903641	65535	12050	6
270300159	4025264521	65535	1706	6
2995509636	2791861479	0	1433	6
270300097	3150616197	65535	3745	6
270300018	4024499549	0	6000	6
270299978	3930903641	0	2210	6
270300066	1194135733	0	5001	6
2995509636	4024499549	65535	0	255
270300027	4024499549	0	21	6
270300159	3212068693	65535	65535	6
2995509638	269991935	65535	1711	6
270300068	3756868608	65535	65535	0
270300068	3756868608	65535	65535	0
270300068	3756868608	65535	65535	0
270300068	3756868608	65535	65535	0
270300068	3756868608	65535	65535	0
270300068	3756868608	65535	65535	0
270300068	3756868608	65535	65535	0
